y_actual,y_pred,y_prob,top_3_features
0,0,0.0013518248,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.11608668,"['Status_Scores', 'Payment_Timeframe', 'Band_Band D']"
1,1,0.9846192,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.00836304,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.015372975,"['Status_Scores', 'Auto_Renewal_Score', 'Tenure_Years']"
1,1,0.99316424,"['Payment_Timeframe', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.06118471,"['Status_Scores', 'Auto_Renewal_Score', 'Discount_Amount']"
0,0,0.023901207,"['Status_Scores', 'Sustainability_Score', 'Discount_Amount']"
0,0,0.80663216,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.7029997,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.0046228804,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0072169593,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.14212328,"['Status_Scores', 'Discount_Amount', 'Total_Net_Paid']"
0,0,0.01625589,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0010442875,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.015741913,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.0012283132,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.046305284,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,1,0.9305787,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.5785048,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.5495894,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,1,0.8409444,"['Status_Scores', 'Auto_Renewal_Score', 'Discount_Amount']"
0,0,0.02234083,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.011087161,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0012742814,"['Status_Scores', 'Payment_Timeframe', 'Band_Band D']"
0,0,0.0039288686,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.010763025,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0012215989,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.032322563,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.051840518,"['Status_Scores', 'Auto_Renewal_Score', 'Discount_Amount']"
0,0,0.0012714246,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,1,0.9411179,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
1,1,0.9961778,"['Payment_Timeframe', 'Status_Scores', 'Discount_Amount']"
0,0,0.12436815,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,1,0.8561888,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.00082157255,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.001806105,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.013994675,"['Status_Scores', 'Discount_Amount', 'Auto_Renewal_Score']"
0,0,0.10344342,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.0015128612,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.00057621783,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0030739638,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.0032278188,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,1,0.8218159,"['Status_Scores', 'Discount_Amount', 'Payment_Timeframe']"
0,0,0.0056925346,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.0037495615,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.29968795,"['Discount_Amount', 'Status_Scores', 'Payment_Timeframe']"
0,0,0.0036382712,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
1,1,0.8235422,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.005536002,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.0027984108,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.008023367,"['Status_Scores', 'Sustainability_Score', 'Discount_Amount']"
0,0,0.0061951005,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.023883788,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.0009362824,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.042945623,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.0026437128,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
1,1,0.96716213,"['Status_Scores', 'Auto_Renewal_Score', 'Band_Band B']"
0,0,0.0017706688,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0037518828,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0002830963,"['Status_Scores', 'Payment_Timeframe', 'Renewal_Score_At_Release']"
0,0,0.0018284842,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.00041228134,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,0,0.015232869,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
1,1,0.9921057,"['Status_Scores', 'Payment_Timeframe', 'Band_Band B']"
0,0,0.1466601,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.67877173,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.1843502,"['Status_Scores', 'Auto_Renewal_Score', 'Band_Band B']"
1,1,0.99875927,"['Discount_Amount', 'Status_Scores', 'Payment_Timeframe']"
0,0,0.053005558,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.0061111567,"['Sustainability_Score', 'Status_Scores', 'Auto_Renewal_Score']"
0,0,0.02425749,"['Status_Scores', 'Discount_Amount', 'Auto_Renewal_Score']"
0,0,0.030837161,"['Status_Scores', 'Band_Band E', 'Total_Net_Paid']"
0,0,0.004583973,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0028506753,"['Status_Scores', 'Sustainability_Score', 'Band_Band G']"
0,0,0.004194686,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.20821236,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.0042626993,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.0019831245,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0021343995,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.022519294,"['Sustainability_Score', 'Status_Scores', 'Auto_Renewal_Score']"
0,0,0.12738094,"['Status_Scores', 'Auto_Renewal_Score', 'Sustainability_Score']"
0,0,0.0045657842,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.01227601,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0013487084,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.0062170546,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.0049013435,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.023883788,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.0017697157,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.006009882,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.031024301,"['Status_Scores', 'Band_Band F', 'Payment_Timeframe']"
0,0,0.07916778,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.0019293857,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0036303215,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.046039693,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,0,0.0023404376,"['Status_Scores', 'Band_Band D', 'Auto_Renewal_Score']"
0,0,0.010366283,"['Status_Scores', 'Band_Band E', 'Payment_Timeframe']"
0,0,0.010456462,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.021879658,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
1,1,0.9768678,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0031632427,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0041356096,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
1,0,0.7621946,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.0022310184,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.009719026,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.00072939455,"['Sustainability_Score', 'Status_Scores', 'Tenure_Years']"
0,0,0.0031318646,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.0013433537,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.09258804,"['Status_Scores', 'Auto_Renewal_Score', 'Discount_Amount']"
0,0,0.0051816595,"['Status_Scores', 'Auto_Renewal_Score', 'Tenure_Years']"
0,0,0.2563086,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.1625932,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.0007586422,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0058387597,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.003075117,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.008495367,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0061951797,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.008460946,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.0017458342,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.01124093,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0008555508,"['Status_Scores', 'Payment_Timeframe', 'Renewal_Score_At_Release']"
0,0,0.00029284245,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
1,1,0.9985039,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.0027753504,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.017088369,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.01565399,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.003141541,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.024227588,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.001045219,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0005567301,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
1,1,0.98949134,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.012546805,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,0,0.019896477,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.0049489816,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.040050514,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.0029565122,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.009084788,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,1,0.90924954,"['Status_Scores', 'Auto_Renewal_Score', 'Band_Band B']"
0,0,0.01126771,"['Status_Scores', 'Auto_Renewal_Score', 'Discount_Amount']"
0,0,0.003496618,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.24800369,"['Status_Scores', 'Auto_Renewal_Score', 'Band_Band B']"
0,0,0.028408712,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0027169292,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.004271959,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.95187134,"['Status_Scores', 'Payment_Timeframe', 'stage_high_risk_flag']"
0,0,0.001215385,"['Status_Scores', 'Band_Band D', 'Payment_Timeframe']"
0,0,0.011316645,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.036053363,"['Status_Scores', 'Payment_Timeframe', 'Band_Band D']"
0,0,0.017629625,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.033967193,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.01842408,"['Status_Scores', 'Total_Net_Paid', 'Current_Anchorings']"
0,0,0.0038247416,"['Sustainability_Score', 'Status_Scores', 'Auto_Renewal_Score']"
0,0,0.013414232,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.021337785,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.08915231,"['Status_Scores', 'Total_Net_Paid', 'Discount_Amount']"
0,0,0.08456813,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.002653775,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.0017774242,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.059891976,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.008368708,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.16894972,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.0038237968,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.5106795,"['Discount_Amount', 'Status_Scores', 'Auto_Renewal_Score']"
0,0,0.0010118565,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,1,0.8371553,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.7008534,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.0017983683,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.020895518,"['Status_Scores', 'Discount_Amount', 'Payment_Timeframe']"
0,0,0.0007448395,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.002792991,"['Sustainability_Score', 'Status_Scores', 'Auto_Renewal_Score']"
0,0,0.055099014,"['Status_Scores', 'Band_Band B', 'Payment_Timeframe']"
0,0,0.0039392277,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.013186474,"['Status_Scores', 'Auto_Renewal_Score', 'Sustainability_Score']"
0,0,0.00024969515,"['Status_Scores', 'Sustainability_Score', 'Band_Band I']"
0,0,0.18723573,"['Status_Scores', 'Band_Band B', 'Total_Net_Paid']"
0,0,0.0059469296,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,1,0.9450161,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.021959107,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.01738244,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.0008181336,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.015505927,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.0757726,"['Status_Scores', 'Band_Band D', 'Total_Net_Paid']"
0,0,0.010785376,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.081552215,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.034449805,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,1,0.9633164,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0032444985,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0013044886,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.00096924254,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.038836274,"['Status_Scores', 'Auto_Renewal_Score', 'Discount_Amount']"
1,1,0.9875142,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.00070347846,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.00039391153,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,0,0.004961393,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.9861303,"['Status_Scores', 'Band_Band B', 'stage_high_risk_flag']"
0,0,0.0010970414,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.001555496,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.008133071,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.022344824,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.013529195,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0252253,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.010704751,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.018898668,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.029996715,"['Status_Scores', 'Auto_Renewal_Score', 'Sustainability_Score']"
1,1,0.9210145,"['Status_Scores', 'Discount_Amount', 'Payment_Timeframe']"
0,0,0.0023775694,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.030938001,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.1283526,"['Status_Scores', 'Discount_Amount', 'Sustainability_Score']"
0,0,0.0007913178,"['Status_Scores', 'Sustainability_Score', 'Band_Band I']"
0,0,0.001778719,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.003169195,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.039245594,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.02260662,"['Status_Scores', 'Total_Net_Paid', 'Discount_Amount']"
0,1,0.82227814,"['Status_Scores', 'Total_Net_Paid', 'Discount_Amount']"
0,0,0.0023988604,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0018678816,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.01053244,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,1,0.9556478,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.3442452,"['Status_Scores', 'Band_Band B', 'Total_Net_Paid']"
0,0,0.00719837,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,1,0.95263755,"['Status_Scores', 'Total_Net_Paid', 'Band_Band C1']"
0,0,0.042249035,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.00208422,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0020689042,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.0021275594,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0018515369,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.018241322,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.10447203,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.009174854,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.0007419586,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.012661968,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.006521511,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0017008577,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0034822458,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.0051024463,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0013657166,"['Status_Scores', 'Sustainability_Score', 'Band_Band F']"
1,1,0.9980724,"['Discount_Amount', 'Status_Scores', 'Total_Net_Paid']"
1,1,0.9109359,"['Status_Scores', 'stage_high_risk_flag', 'Band_Band B']"
0,0,0.006316762,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.19439484,"['Status_Scores', 'Discount_Amount', 'Tenure_Years']"
1,1,0.9479555,"['Payment_Timeframe', 'Status_Scores', 'Band_Band F']"
0,1,0.92827946,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.0033684114,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.03212187,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,1,0.83167565,"['Status_Scores', 'Payment_Timeframe', 'Renewal_Score_At_Release']"
0,0,0.60793024,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.03437654,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.013366588,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,0,0.46621147,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
1,1,0.98589617,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0028555414,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.005830473,"['Status_Scores', 'Auto_Renewal_Score', 'Band_Band E']"
0,0,0.062114425,"['Status_Scores', 'Auto_Renewal_Score', 'Sustainability_Score']"
0,0,0.05832854,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.0017819918,"['Status_Scores', 'Sustainability_Score', 'Band_Band F']"
0,0,0.0024424072,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.011407853,"['Status_Scores', 'Payment_Timeframe', 'Band_Band D']"
0,0,0.0018402885,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0011097372,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0010928821,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.018484844,"['Status_Scores', 'Sustainability_Score', 'Tenure_Group_3']"
1,1,0.981126,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.00073158875,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0048538204,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.00879135,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.04522255,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.002984768,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.00362394,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.0025710491,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.00064258167,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.025495306,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.3337531,"['Status_Scores', 'Auto_Renewal_Score', 'Band_Band B']"
0,0,0.0008350699,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.0017483225,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.023357784,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.03623729,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.0011778269,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0015486174,"['Status_Scores', 'Sustainability_Score', 'Band_Band F1']"
0,0,0.004229713,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0059953462,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.24889961,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.09653475,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.009169731,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0007018008,"['Status_Scores', 'Sustainability_Score', 'Renewal_Score_At_Release']"
0,0,0.004821949,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.014059985,"['Status_Scores', 'Sustainability_Score', 'Band_Band F2']"
1,1,0.99664634,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.00079967425,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0076686535,"['Sustainability_Score', 'Status_Scores', 'Payment_Timeframe']"
0,0,0.019391302,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.01641082,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.009558781,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.009883154,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.0016636549,"['Status_Scores', 'Sustainability_Score', 'Band_Band F2']"
0,0,0.027946975,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.017283961,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.0022280344,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.023030631,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.0019080562,"['Total_Net_Paid', 'Status_Scores', 'Payment_Timeframe']"
0,1,0.9278145,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.0043080845,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.054734536,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.011569005,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0075770803,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.27509576,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.005058304,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.035350673,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.018958231,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.074004225,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,1,0.95987976,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
