Call_ID,Call_Direction,Co_Ref,Call_Date,Churn_Category,Complaint_Category,Customer_Reaction_Category,Agent_Renewal_Pitch_Category,Customer_Renewal_Response_Category,Agent_Response_Category,Membership_Renewal_Decision,Serious_Complaint,Other_Complaint,Discussion_on_Price_Increase,Renewal_Impact_Due_to_Price_Increase,Discount_or_Waiver_Requested,Call_Reschedule_Request,Agent_Flagged_Membership_Status_Alert,Agent_Renewal_Initiation,Explicit_Competitor_Mention,Explicit_Switching_Intent,Mentioned_Competitors,Price_Switching_Mentioned,Competitor_Value_Comparison,Competitor_Benefits_Mentioned,Topic_Introduced_By,Percentage_Price_Increase_Mentioned,Monetary_Price_Increase_Mentioned,Price_Range_Mentioned,Customer_Asked_For_Justification,Customer_Response,Desire_To_Cancel,Discount_Offered,Justification_Category,Reason_For_Renewal_Category,Agent_Response_To_Cancel_Category,Argument_That_Convinced_Customer_to_Stay_Category,Analysed_Call,Call_Number,Call_Year,Prospect_Renewal_Date,Prospect_Outcome,Days_Before_Renewal,target,Call_Month,days_bucket
683000000000,OUT_BOUND,ND0083,2025-09-15,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,5,2025,2025-10-10,Won,25.0,0,9,22-28d
509000000000,OUT_BOUND,ND0878,2024-06-10,,,,Discussion / Introduction / Inquiry,Agreement,Auto / Automatic,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2024,2024-07-07,Won,27.0,0,6,22-28d
510000000000,IN_BOUND,ND0878,2024-06-14,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2024,2024-07-07,Won,23.0,0,6,22-28d
652000000000,OUT_BOUND,ND0878,2025-06-10,,Price Increase / Rise and Value,Clarification / Justification / Inquiry,Expiration / Due,Price and Cost,Price and Cost,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Customer,No,Yes,£63480 to £684,Yes,Negative,Renewed,No,Change in package,Incentive / support offered,,,1.0,3,2025,2025-07-07,Won,27.0,0,6,22-28d
512000000000,OUT_BOUND,ND3767,2024-07-30,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,12,2024,2024-09-05,Won,37.0,0,7,36-45d
591000000000,OUT_BOUND,ND5761,2024-11-19,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-12-12,Won,23.0,0,11,22-28d
565000000000,OUT_BOUND,NE2673,2024-10-14,,Accreditation and Certification,,Accreditation and Certification,Confusion / Uncertainty / Hesitation,Customer Service / Support,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,Price adjustments increase,,,1.0,5,2024,2024-11-09,Won,26.0,0,10,22-28d
592000000000,OUT_BOUND,NE5111,2024-12-09,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,3,2024,2025-01-12,Won,34.0,0,12,29-35d
592000000000,OUT_BOUND,NE5111,2024-12-09,,,,Payment and Billings / Invoice,Agreement,Confirmation / Acceptance / Agreement,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,3,2024,2025-01-12,Won,34.0,0,12,29-35d
591000000000,OUT_BOUND,NE7242,2024-11-19,,,,Expiration / Due,Auto / Automatic,Auto / Automatic,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2024,2024-12-05,Won,16.0,0,11,14-21d
688000000000,OUT_BOUND,NE7242,2025-11-18,,,,Auto / Automatic,Communication,Customer Communication,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,4,2025,2025-12-05,Won,17.0,0,11,14-21d
680000000000,OUT_BOUND,NF0012,2025-08-13,,,,Auto / Automatic,Agreement,Customer Communication,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Renewed,No,,,,,1.0,1,2025,2025-09-09,Won,27.0,0,8,22-28d
695000000000,OUT_BOUND,NF3630,2026-02-10,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,1,2026,2026-03-03,Won,21.0,0,2,14-21d
565000000000,IN_BOUND,NG0296,2024-10-21,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,10,2024,2024-11-09,Won,19.0,0,10,14-21d
565000000000,OUT_BOUND,NG0296,2024-10-21,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,10,2024,2024-11-09,Won,19.0,0,10,14-21d
507000000000,OUT_BOUND,NG5465,2024-04-23,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-06-05,Won,43.0,0,4,36-45d
507000000000,OUT_BOUND,NG5465,2024-04-24,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,3,2024,2024-06-05,Won,42.0,0,4,36-45d
651000000000,OUT_BOUND,NG5871,2025-06-03,,,,Expiration / Due,Communication,Account information,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,4,2025,2025-07-06,Won,33.0,0,6,29-35d
651000000000,OUT_BOUND,NG5871,2025-06-06,,,,Expiration / Due,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,7,2025,2025-07-06,Won,30.0,0,6,29-35d
651000000000,OUT_BOUND,NG5871,2025-06-06,,Customer Service,,Expiration / Due,Agreement,Customer Service / Support,Unknown,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,No,,Payment terms / renewal conditions,,,1.0,7,2025,2025-07-06,Won,30.0,0,6,29-35d
651000000000,OUT_BOUND,NG5871,2025-06-06,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,7,2025,2025-07-06,Won,30.0,0,6,29-35d
652000000000,IN_BOUND,NG5871,2025-06-11,,Accreditation and Certification,Clarification / Justification / Inquiry,,,,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Customer,No,No,£119 to £230,Yes,Neutral,Renewed,No,External factors,Value of product,,,1.0,8,2025,2025-07-06,Won,25.0,0,6,22-28d
512000000000,IN_BOUND,NG7633,2024-07-23,Cost / Price / Too expensive,Price Increase / Rise and Value,Dissatisfaction / Concern / Complaint / Frustration,Benefits,Price and Cost,Discount and Offer,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Customer,No,No,Not Discussed,Yes,Negative,Desired to Cancel,Yes,Value_of_product,Discounts / incentives,Membership / Partnerships benefits,,1.0,19,2024,2024-09-06,Won,45.0,0,7,36-45d
512000000000,OUT_BOUND,NG7633,2024-07-23,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,19,2024,2024-09-06,Won,45.0,0,7,36-45d
512000000000,OUT_BOUND,NG7633,2024-07-26,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,21,2024,2024-09-06,Won,42.0,0,7,36-45d
681000000000,OUT_BOUND,NG7633,2025-08-21,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,27,2025,2025-09-06,Churned,16.0,1,8,14-21d
622000000000,IN_BOUND,NH1907,2025-03-12,,,,,,,No,Unknown,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,2,2025,2025-04-04,Won,23.0,0,3,22-28d
622000000000,OUT_BOUND,NH1907,2025-03-12,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-04-04,Won,23.0,0,3,22-28d
509000000000,IN_BOUND,NH3656,2024-05-28,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2024,2024-07-07,Won,40.0,0,5,36-45d
565000000000,OUT_BOUND,NH4799,2024-10-24,Financial struggles / Business Problems,Accreditation and Certification,,Cancellation / Termination / Non-Renewal / Closure,Financial Hardship / Struggles,Customer Service / Support,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,,,Customer Service / Support,,1.0,1,2024,2024-11-11,Churned,18.0,1,10,14-21d
594000000000,OUT_BOUND,NI0767,2025-01-06,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-02-02,Churned,27.0,1,1,22-28d
508000000000,OUT_BOUND,NI1157,2024-05-10,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2024,2024-06-06,Churned,27.0,1,5,22-28d
508000000000,IN_BOUND,NI1157,2024-05-16,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,6,2024,2024-06-06,Churned,21.0,1,5,14-21d
508000000000,OUT_BOUND,NI1157,2024-05-16,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,6,2024,2024-06-06,Churned,21.0,1,5,14-21d
622000000000,IN_BOUND,NI6004,2025-03-21,,,Not Mentioned,Accreditation and Certification,Others,Customer Service / Support,No,Unknown,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,7,2025,2025-04-08,Won,18.0,0,3,14-21d
687000000000,OUT_BOUND,NI6801,2025-11-05,Cost / Price / Too expensive,Quality and Satisfaction,Agreement / Acceptance / Acknowledgement,Accreditation and Certification,Quality / Value / Satisfaction of service,Customer Retention,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Customer,No,No,Not Discussed,Yes,Negative,Desired to Cancel,Yes,Value of product,,Incentive / support offered,,1.0,8,2025,2025-12-10,Won,35.0,0,11,29-35d
688000000000,OUT_BOUND,NI6801,2025-11-18,Lack of Benefits,Quality and Satisfaction,Dissatisfaction / Concern / Complaint / Frustration,Cancellation / Termination / Non-Renewal / Closure,Cancellation / Termination / Non-Renewal / Withdrawal,Cancellation / Termination / Closure,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Negative,Desired to Cancel,No,Value of product,,,,1.0,9,2025,2025-12-10,Won,22.0,0,11,22-28d
622000000000,OUT_BOUND,NI9417,2025-03-11,,,,Auto / Automatic,Payments and Billings / Invoice,Payment,No,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,4,2025,2025-04-04,Churned,24.0,1,3,22-28d
622000000000,OUT_BOUND,NI9417,2025-03-14,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,6,2025,2025-04-04,Churned,21.0,1,3,14-21d
508000000000,OUT_BOUND,NJ1218,2024-05-10,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-06-06,Won,27.0,0,5,22-28d
626000000000,OUT_BOUND,NJ1218,2025-05-13,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-06-06,Won,24.0,0,5,22-28d
597000000000,OUT_BOUND,NK2097,2025-02-26,,,,Expiration / Due,Payments and Billings / Invoice,Payment,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,2,2025,2025-04-03,Won,36.0,0,2,36-45d
597000000000,IN_BOUND,NK2097,2025-02-27,,,Not Mentioned,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,3,2025,2025-04-03,Won,35.0,0,2,29-35d
623000000000,IN_BOUND,NK7718,2025-03-31,,,,,,,No,Unknown,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,1,2025,2025-05-04,Won,34.0,0,3,29-35d
684000000000,OUT_BOUND,NK9902,2025-09-29,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-11-10,Won,42.0,0,9,36-45d
684000000000,OUT_BOUND,NK9902,2025-10-02,,Portal and Technical Issues,Agreement / Acceptance / Acknowledgement,Audit,Audit,Discount and Offer,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,Yes,Incentive offered,Incentive / support offered,,,1.0,3,2025,2025-11-10,Won,39.0,0,10,36-45d
685000000000,OUT_BOUND,NK9902,2025-10-10,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,4,2025,2025-11-10,Won,31.0,0,10,29-35d
685000000000,OUT_BOUND,NK9902,2025-10-14,,,,Expiration / Due,Agreement,Not Mentioned,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,No,Payment terms / renewal conditions,Value of product,,,1.0,5,2025,2025-11-10,Won,27.0,0,10,22-28d
622000000000,OUT_BOUND,NL0179,2025-03-13,Left / Not with client anymore,,,Customer Service / Support,Agreement,Customer Communication,Yes,Unknown,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Negative,Desired to Cancel,No,,,Offers / Incentives,,1.0,1,2025,2025-04-04,Churned,22.0,1,3,22-28d
622000000000,OUT_BOUND,NL0179,2025-03-17,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-04-04,Churned,18.0,1,3,14-21d
508000000000,OUT_BOUND,NL2886,2024-05-24,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-07-06,Won,43.0,0,5,36-45d
509000000000,OUT_BOUND,NL2886,2024-05-31,,,,Accreditation and Certification,Accreditation and Certification,Payment,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,2,2024,2024-07-06,Won,36.0,0,5,36-45d
509000000000,IN_BOUND,NL2886,2024-06-06,,Financial Hardship,,Expiration / Due,Financial Hardship / Struggles,Account information,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,Pricing / Cost / Payments,,,1.0,4,2024,2024-07-06,Won,30.0,0,6,29-35d
509000000000,OUT_BOUND,NL2886,2024-06-06,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,4,2024,2024-07-06,Won,30.0,0,6,29-35d
509000000000,OUT_BOUND,NL2886,2024-06-07,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,5,2024,2024-07-06,Won,29.0,0,6,29-35d
509000000000,IN_BOUND,NL2886,2024-06-10,,Financial Hardship,,Annual,Financial Hardship / Struggles,Customer Retention,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Customer,No,No,Not Discussed,No,Neutral,Renewed,No,,Pricing / Cost / Payments,,,1.0,6,2024,2024-07-06,Won,26.0,0,6,22-28d
509000000000,IN_BOUND,NL2886,2024-06-13,,Payment Issues,,,,,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,7,2024,2024-07-06,Won,23.0,0,6,22-28d
510000000000,IN_BOUND,NL2886,2024-06-18,,,,Payment and Billings / Invoice,Agreement,Payment,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,8,2024,2024-07-06,Won,18.0,0,6,14-21d
565000000000,OUT_BOUND,NL4764,2024-10-16,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-11-11,Won,26.0,0,10,22-28d
685000000000,OUT_BOUND,NL4764,2025-10-15,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,3,2025,2025-11-11,Won,27.0,0,10,22-28d
685000000000,OUT_BOUND,NL4764,2025-10-20,,,,Auto / Automatic,Agreement,Confirmation / Acceptance / Agreement,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,4,2025,2025-11-11,Won,22.0,0,10,22-28d
511000000000,OUT_BOUND,NM5123,2024-07-12,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-08-08,Won,27.0,0,7,22-28d
678000000000,OUT_BOUND,NM5123,2025-07-14,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-08-08,Won,25.0,0,7,22-28d
592000000000,OUT_BOUND,NN8071,2024-12-02,,Payment Issues,,Expiration / Due,Payments and Billings / Invoice,Customer Communication,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,2,2024,2025-01-12,Won,41.0,0,12,36-45d
513000000000,OUT_BOUND,NN8116,2024-08-13,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2024,2024-09-09,Won,27.0,0,8,22-28d
681000000000,OUT_BOUND,NN8116,2025-08-19,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,4,2025,2025-09-09,Won,21.0,0,8,14-21d
684000000000,OUT_BOUND,NN9754,2025-10-01,,Quality and Satisfaction,Dissatisfaction / Concern / Complaint / Frustration,Expiration / Due,Auto / Automatic,Customer Retention,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,Yes,Negative,Desired to Cancel,No,Payment terms / renewal conditions,,Value of product,,1.0,10,2025,2025-11-09,Churned,39.0,1,10,36-45d
684000000000,OUT_BOUND,NN9754,2025-10-03,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,13,2025,2025-11-09,Churned,37.0,1,10,36-45d
685000000000,OUT_BOUND,NN9754,2025-10-09,Unnecessary / Not needed,Accreditation and Certification,,Discounts and Offers,Cancellation / Termination / Non-Renewal / Withdrawal,Cancellation / Termination / Closure,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Agent,No,No,Not Discussed,No,Neutral,Desired to Cancel,Yes,Value of product,,Adjusted account or package,,1.0,14,2025,2025-11-09,Churned,31.0,1,10,29-35d
595000000000,IN_BOUND,NO8845,2025-02-05,,,,,,,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2025,2025-03-03,Won,26.0,0,2,22-28d
596000000000,IN_BOUND,NO8845,2025-02-07,,Assessment,,,,,Unknown,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,2,2025,2025-03-03,Won,24.0,0,2,22-28d
685000000000,OUT_BOUND,NO9853,2025-10-15,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2025,2025-11-11,Won,27.0,0,10,22-28d
511000000000,OUT_BOUND,NP2052,2024-07-17,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-08-08,Churned,22.0,1,7,22-28d
508000000000,OUT_BOUND,NP3240,2024-05-21,,,,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,11,2024,2024-07-04,Won,44.0,0,5,36-45d
508000000000,OUT_BOUND,NP3240,2024-05-21,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,11,2024,2024-07-04,Won,44.0,0,5,36-45d
508000000000,IN_BOUND,NP3240,2024-05-21,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,11,2024,2024-07-04,Won,44.0,0,5,36-45d
595000000000,OUT_BOUND,NP7880,2025-02-04,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2025,2025-03-03,Churned,27.0,1,2,22-28d
593000000000,OUT_BOUND,NP8156,2024-12-18,,,,Expiration / Due,Agreement,Customer Communication,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2024,2025-01-01,Won,14.0,0,12,14-21d
